"Username","control","Response.RT","Direction","encoding","source","Scored"
"AbigayleQuinley","Control",2435,"not presented","Read","USM",1
"AbigayleQuinley","Control",3365,"not presented","Read","USM",0
"AbigayleQuinley","Control",2101,"not presented","Read","USM",0
"AbigayleQuinley","Control",2022,"not presented","Read","USM",0
"AbigayleQuinley","Control",2143,"not presented","Read","USM",0
"AbigayleQuinley","Control",2135,"not presented","Read","USM",0
"AbigayleQuinley","Control",2343,"not presented","Read","USM",0
"AbigayleQuinley","Control",2084,"not presented","Read","USM",0
"AbigayleQuinley","Control",1818,"not presented","Read","USM",0
"AbigayleQuinley","Control",2083,"not presented","Read","USM",0
"AbigayleQuinley","Control",2679,"not presented","Read","USM",0
"AbigayleQuinley","Control",1976,"not presented","Read","USM",0
"AbigayleQuinley","Control",2173,"not presented","Read","USM",0
"AbigayleQuinley","Control",2650,"not presented","Read","USM",0
"AbigayleQuinley","Control",3094,"not presented","Read","USM",0
"AbigayleQuinley","Control",2910,"not presented","Read","USM",0
"AbigayleQuinley","Control",2579,"not presented","Read","USM",1
"AdelineMetzger","Control",7285,"not presented","Read","USM",1
"AdelineMetzger","Control",3582,"not presented","Read","USM",0
"AdelineMetzger","Control",3398,"not presented","Read","USM",0
"AdelineMetzger","Control",3330,"not presented","Read","USM",0
"AdelineMetzger","Control",2430,"not presented","Read","USM",0
"AdelineMetzger","Control",3323,"not presented","Read","USM",0
"AdelineMetzger","Control",2632,"not presented","Read","USM",1
"AdelineMetzger","Control",3481,"not presented","Read","USM",0
"AdelineMetzger","Control",2131,"not presented","Read","USM",0
"AdelineMetzger","Control",2251,"not presented","Read","USM",0
"AdelineMetzger","Control",11544,"not presented","Read","USM",0
"AdelineMetzger","Control",2236,"not presented","Read","USM",1
"AdelineMetzger","Control",2162,"not presented","Read","USM",0
"AdelineMetzger","Control",2607,"not presented","Read","USM",1
"AdelineMetzger","Control",2506,"not presented","Read","USM",1
"AdelineMetzger","Control",2588,"not presented","Read","USM",0
"AdelineMetzger","Control",2474,"not presented","Read","USM",0
"AdelineMetzger","Control",4502,"not presented","Read","USM",0
"AdelineMetzger","Control",2390,"not presented","Read","USM",0
"AdelineMetzger","Control",2821,"not presented","Read","USM",0
"AdelineMetzger","Control",4084,"not presented","Read","USM",1
"AdelineMetzger","Control",5873,"not presented","Read","USM",0
"AdelineMetzger","Control",2395,"not presented","Read","USM",1
"AdelineMetzger","Control",2075,"not presented","Read","USM",1
"AdelineMetzger","Control",1882,"not presented","Read","USM",0
"AdelineMetzger","Control",2894,"not presented","Read","USM",1
"AdelineMetzger","Control",4029,"not presented","Read","USM",0
"AdelineMetzger","Control",2115,"not presented","Read","USM",0
"AdelineMetzger","Control",2731,"not presented","Read","USM",1
"AdelineMetzger","Control",4154,"not presented","Read","USM",0
"AdelineMetzger","Control",2170,"not presented","Read","USM",1
"AdelineMetzger","Control",3238,"not presented","Read","USM",0
"AdelineMetzger","Control",6608,"not presented","Read","USM",0
"AdelineMetzger","Control",2878,"not presented","Read","USM",0
"AdelineMetzger","Control",3427,"not presented","Read","USM",0
"AdelineMetzger","Control",2224,"not presented","Read","USM",0
"AdelineMetzger","Control",6723,"not presented","Read","USM",1
"AdelineMetzger","Control",2520,"not presented","Read","USM",0
"AdelineMetzger","Control",29395,"not presented","Read","USM",0
"AdelineMetzger","Control",5372,"not presented","Read","USM",0
"AdelineMetzger","Control",4954,"not presented","Read","USM",0
"AdelineMetzger","Control",2050,"not presented","Read","USM",1
"AdelineMetzger","Control",2838,"not presented","Read","USM",0
"AdelineMetzger","Control",2535,"not presented","Read","USM",0
"AdelineMetzger","Control",2427,"not presented","Read","USM",1
"alliesmith","Control",2110,"not presented","Read","USM",0
"alliesmith","Control",1879,"not presented","Read","USM",0
"alliesmith","Control",2112,"not presented","Read","USM",0
"alliesmith","Control",2222,"not presented","Read","USM",0
"alliesmith","Control",1674,"not presented","Read","USM",0
"alliesmith","Control",1697,"not presented","Read","USM",0
"alliesmith","Control",1726,"not presented","Read","USM",0
"alliesmith","Control",1625,"not presented","Read","USM",0
"alliesmith","Control",1760,"not presented","Read","USM",0
"alliesmith","Control",1788,"not presented","Read","USM",0
"alliesmith","Control",3094,"not presented","Read","USM",1
"alliesmith","Control",1807,"not presented","Read","USM",0
"alliesmith","Control",1763,"not presented","Read","USM",0
"alliesmith","Control",1691,"not presented","Read","USM",0
"alliesmith","Control",1638,"not presented","Read","USM",0
"alliesmith","Control",2172,"not presented","Read","USM",0
"alliesmith","Control",1669,"not presented","Read","USM",1
"alliesmith","Control",2577,"not presented","Read","USM",0
"alliesmith","Control",1826,"not presented","Read","USM",0
"alliesmith","Control",1773,"not presented","Read","USM",0
"alliesmith","Control",2418,"not presented","Read","USM",0
"alliesmith","Control",2738,"not presented","Read","USM",0
"alliesmith","Control",1539,"not presented","Read","USM",0
"alliesmith","Control",1709,"not presented","Read","USM",0
"alliesmith","Control",1947,"not presented","Read","USM",0
"alliesmith","Control",1786,"not presented","Read","USM",0
"alliesmith","Control",2330,"not presented","Read","USM",0
"alliesmith","Control",1757,"not presented","Read","USM",0
"alliesmith","Control",1863,"not presented","Read","USM",0
"alliesmith","Control",1712,"not presented","Read","USM",0
"alliesmith","Control",1843,"not presented","Read","USM",0
"alliesmith","Control",1894,"not presented","Read","USM",0
"alliesmith","Control",3544,"not presented","Read","USM",1
"alliesmith","Control",1683,"not presented","Read","USM",0
"alliesmith","Control",2007,"not presented","Read","USM",0
"alliesmith","Control",1688,"not presented","Read","USM",0
"alliesmith","Control",2583,"not presented","Read","USM",0
"alliesmith","Control",1618,"not presented","Read","USM",0
"alliesmith","Control",1535,"not presented","Read","USM",0
"alliesmith","Control",1649,"not presented","Read","USM",0
"alliesmith","Control",2799,"not presented","Read","USM",0
"alliesmith","Control",1810,"not presented","Read","USM",0
"alliesmith","Control",2670,"not presented","Read","USM",0
"alliesmith","Control",2292,"not presented","Read","USM",0
"alliesmith","Control",3017,"not presented","Read","USM",0
"AllisonNeel","Control",5262,"not presented","Read","USM",0
"AllisonNeel","Control",2533,"not presented","Read","USM",0
"AllisonNeel","Control",10801,"not presented","Read","USM",0
"AllisonNeel","Control",3951,"not presented","Read","USM",0
"AllisonNeel","Control",2312,"not presented","Read","USM",0
"AllisonNeel","Control",10009,"not presented","Read","USM",0
"AllisonNeel","Control",2335,"not presented","Read","USM",0
"AllisonNeel","Control",5281,"not presented","Read","USM",1
"AllisonNeel","Control",8066,"not presented","Read","USM",0
"AllisonNeel","Control",2821,"not presented","Read","USM",1
"AllisonNeel","Control",3414,"not presented","Read","USM",0
"AllisonNeel","Control",2498,"not presented","Read","USM",0
"AllisonNeel","Control",2105,"not presented","Read","USM",0
"AllisonNeel","Control",4900,"not presented","Read","USM",1
"AllisonNeel","Control",2506,"not presented","Read","USM",0
"AllisonNeel","Control",4719,"not presented","Read","USM",0
"AllisonNeel","Control",3420,"not presented","Read","USM",0
"AllisonNeel","Control",11167,"not presented","Read","USM",0
"AllisonNeel","Control",3880,"not presented","Read","USM",0
"AllisonNeel","Control",2678,"not presented","Read","USM",0
"AllisonNeel","Control",8716,"not presented","Read","USM",0
"AllisonNeel","Control",5477,"not presented","Read","USM",0
"AllisonNeel","Control",2430,"not presented","Read","USM",1
"AllisonNeel","Control",3180,"not presented","Read","USM",0
"AllisonNeel","Control",2097,"not presented","Read","USM",0
"AllisonNeel","Control",7104,"not presented","Read","USM",1
"AllisonNeel","Control",3856,"not presented","Read","USM",0
"AllisonNeel","Control",6460,"not presented","Read","USM",0
"AllisonNeel","Control",2361,"not presented","Read","USM",0
"AllisonNeel","Control",5204,"not presented","Read","USM",1
"AllisonNeel","Control",3611,"not presented","Read","USM",0
"AllisonNeel","Control",3614,"not presented","Read","USM",1
"AllisonNeel","Control",2939,"not presented","Read","USM",0
"AllisonNeel","Control",2769,"not presented","Read","USM",0
"AllisonNeel","Control",2837,"not presented","Read","USM",1
"AllisonNeel","Control",5276,"not presented","Read","USM",1
"AllisonNeel","Control",2653,"not presented","Read","USM",0
"AllisonNeel","Control",2775,"not presented","Read","USM",0
"AllisonNeel","Control",2384,"not presented","Read","USM",0
"AllisonNeel","Control",3762,"not presented","Read","USM",0
"AllisonNeel","Control",2613,"not presented","Read","USM",1
"AllisonNeel","Control",4348,"not presented","Read","USM",0
"AllisonNeel","Control",6269,"not presented","Read","USM",0
"AllisonNeel","Control",8503,"not presented","Read","USM",1
"AllisonNeel","Control",3381,"not presented","Read","USM",0
"AnnelysiaHurd","Control",3610,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2264,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",3313,"not presented","JOL","USM",1
"AnnelysiaHurd","Control",3286,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",3178,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2445,"not presented","JOL","USM",1
"AnnelysiaHurd","Control",3518,"not presented","JOL","USM",1
"AnnelysiaHurd","Control",6686,"not presented","JOL","USM",1
"AnnelysiaHurd","Control",2495,"not presented","JOL","USM",1
"AnnelysiaHurd","Control",2298,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2116,"not presented","JOL","USM",1
"AnnelysiaHurd","Control",2410,"not presented","JOL","USM",1
"AnnelysiaHurd","Control",2234,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2582,"not presented","JOL","USM",1
"AnnelysiaHurd","Control",2677,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2802,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",1918,"not presented","JOL","USM",1
"AnnelysiaHurd","Control",2437,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",1980,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2582,"not presented","JOL","USM",1
"AnnelysiaHurd","Control",2430,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",3614,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2083,"not presented","JOL","USM",1
"AnnelysiaHurd","Control",3494,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2308,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2531,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",3664,"not presented","JOL","USM",1
"AnnelysiaHurd","Control",2135,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2423,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2285,"not presented","JOL","USM",1
"AnnelysiaHurd","Control",2326,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2413,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",1980,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",29142,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2254,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2115,"not presented","JOL","USM",1
"AnnelysiaHurd","Control",2083,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2258,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2328,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",4800,"not presented","JOL","USM",1
"AnnelysiaHurd","Control",1775,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2520,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",1786,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",2085,"not presented","JOL","USM",0
"AnnelysiaHurd","Control",3764,"not presented","JOL","USM",0
"ayannajones","Control",38064,"not presented","Read","USM",0
"ayannajones","Control",2730,"not presented","Read","USM",0
"ayannajones","Control",1670,"not presented","Read","USM",0
"ayannajones","Control",1713,"not presented","Read","USM",0
"ayannajones","Control",1500,"not presented","Read","USM",0
"ayannajones","Control",13140,"not presented","Read","USM",0
"ayannajones","Control",2906,"not presented","Read","USM",0
"ayannajones","Control",1637,"not presented","Read","USM",0
"ayannajones","Control",1618,"not presented","Read","USM",0
"ayannajones","Control",4001,"not presented","Read","USM",0
"ayannajones","Control",32721,"not presented","Read","USM",1
"ayannajones","Control",35102,"not presented","Read","USM",0
"ayannajones","Control",1561,"not presented","Read","USM",0
"ayannajones","Control",1401,"not presented","Read","USM",0
"ayannajones","Control",1467,"not presented","Read","USM",0
"ayannajones","Control",6450,"not presented","Read","USM",0
"ayannajones","Control",2839,"not presented","Read","USM",0
"ayannajones","Control",22387,"not presented","Read","USM",0
"ayannajones","Control",1749,"not presented","Read","USM",0
"ayannajones","Control",18335,"not presented","Read","USM",0
"ayannajones","Control",1467,"not presented","Read","USM",0
"ayannajones","Control",1728,"not presented","Read","USM",0
"ayannajones","Control",13606,"not presented","Read","USM",0
"ayannajones","Control",2851,"not presented","Read","USM",0
"ayannajones","Control",1906,"not presented","Read","USM",0
"ayannajones","Control",1256,"not presented","Read","USM",0
"ayannajones","Control",1228,"not presented","Read","USM",0
"ayannajones","Control",1490,"not presented","Read","USM",0
"ayannajones","Control",1976,"not presented","Read","USM",0
"ayannajones","Control",1537,"not presented","Read","USM",1
"ayannajones","Control",5413,"not presented","Read","USM",0
"ayannajones","Control",16793,"not presented","Read","USM",0
"ayannajones","Control",1487,"not presented","Read","USM",0
"ayannajones","Control",11654,"not presented","Read","USM",0
"ayannajones","Control",2669,"not presented","Read","USM",0
"ayannajones","Control",3306,"not presented","Read","USM",0
"ayannajones","Control",13279,"not presented","Read","USM",0
"ayannajones","Control",1709,"not presented","Read","USM",0
"ayannajones","Control",1333,"not presented","Read","USM",0
"ayannajones","Control",1529,"not presented","Read","USM",0
"ayannajones","Control",1230,"not presented","Read","USM",0
"ayannajones","Control",9671,"not presented","Read","USM",0
"ayannajones","Control",1777,"not presented","Read","USM",0
"ayannajones","Control",1280,"not presented","Read","USM",0
"ayannajones","Control",1482,"not presented","Read","USM",0
"BrandyChilson","Control",40817,"not presented","JOL","USM",0
"BrandyChilson","Control",2927,"not presented","JOL","USM",0
"BrandyChilson","Control",35122,"not presented","JOL","USM",0
"BrandyChilson","Control",34586,"not presented","JOL","USM",0
"BrandyChilson","Control",2965,"not presented","JOL","USM",0
"BrandyChilson","Control",2601,"not presented","JOL","USM",0
"BrandyChilson","Control",31754,"not presented","JOL","USM",0
"BrandyChilson","Control",2407,"not presented","JOL","USM",0
"BrandyChilson","Control",2961,"not presented","JOL","USM",0
"BrandyChilson","Control",2377,"not presented","JOL","USM",0
"BrandyChilson","Control",2333,"not presented","JOL","USM",0
"BrandyChilson","Control",2305,"not presented","JOL","USM",0
"BrandyChilson","Control",1869,"not presented","JOL","USM",0
"BrandyChilson","Control",35783,"not presented","JOL","USM",1
"BrandyChilson","Control",2935,"not presented","JOL","USM",0
"BrandyChilson","Control",36817,"not presented","JOL","USM",0
"BrandyChilson","Control",48388,"not presented","JOL","USM",0
"BrandyChilson","Control",34152,"not presented","JOL","USM",0
"BrandyChilson","Control",2050,"not presented","JOL","USM",0
"BrandyChilson","Control",33688,"not presented","JOL","USM",0
"BrandyChilson","Control",37092,"not presented","JOL","USM",0
"BrandyChilson","Control",2405,"not presented","JOL","USM",0
"BrandyChilson","Control",2643,"not presented","JOL","USM",0
"BrandyChilson","Control",2908,"not presented","JOL","USM",0
"BrandyChilson","Control",43878,"not presented","JOL","USM",0
"BrandyChilson","Control",2570,"not presented","JOL","USM",0
"BrandyChilson","Control",3103,"not presented","JOL","USM",0
"BrandyChilson","Control",3155,"not presented","JOL","USM",0
"BrandyChilson","Control",40483,"not presented","JOL","USM",0
"BrandyChilson","Control",44142,"not presented","JOL","USM",0
"BrandyChilson","Control",2801,"not presented","JOL","USM",0
"BrandyChilson","Control",44612,"not presented","JOL","USM",0
"BrandyChilson","Control",3928,"not presented","JOL","USM",0
"BrandyChilson","Control",2774,"not presented","JOL","USM",0
"BrandyChilson","Control",63203,"not presented","JOL","USM",0
"BrandyChilson","Control",5725,"not presented","JOL","USM",0
"BrandyChilson","Control",2999,"not presented","JOL","USM",0
"BrandyChilson","Control",2660,"not presented","JOL","USM",0
"BrandyChilson","Control",46190,"not presented","JOL","USM",0
"BrandyChilson","Control",2865,"not presented","JOL","USM",1
"BrandyChilson","Control",4735,"not presented","JOL","USM",1
"BrandyChilson","Control",2967,"not presented","JOL","USM",0
"BrandyChilson","Control",2517,"not presented","JOL","USM",0
"BrandyChilson","Control",3054,"not presented","JOL","USM",0
"BrandyChilson","Control",16301,"not presented","JOL","USM",0
"BrickleighWolfe","Control",1736,"not presented","Read","USM",0
"BrickleighWolfe","Control",2237,"not presented","Read","USM",1
"BrickleighWolfe","Control",2029,"not presented","Read","USM",0
"BrickleighWolfe","Control",4308,"not presented","Read","USM",1
"BrickleighWolfe","Control",1992,"not presented","Read","USM",0
"BrickleighWolfe","Control",1643,"not presented","Read","USM",0
"BrickleighWolfe","Control",2285,"not presented","Read","USM",0
"BrickleighWolfe","Control",2021,"not presented","Read","USM",0
"BrickleighWolfe","Control",2013,"not presented","Read","USM",1
"BrickleighWolfe","Control",2391,"not presented","Read","USM",0
"BrickleighWolfe","Control",2001,"not presented","Read","USM",0
"BrickleighWolfe","Control",3417,"not presented","Read","USM",1
"BrickleighWolfe","Control",2038,"not presented","Read","USM",0
"BrickleighWolfe","Control",3938,"not presented","Read","USM",0
"BrickleighWolfe","Control",7326,"not presented","Read","USM",1
"BrickleighWolfe","Control",2111,"not presented","Read","USM",0
"BrickleighWolfe","Control",1854,"not presented","Read","USM",1
"BrickleighWolfe","Control",2273,"not presented","Read","USM",0
"BrickleighWolfe","Control",1968,"not presented","Read","USM",1
"BrickleighWolfe","Control",1888,"not presented","Read","USM",0
"BrickleighWolfe","Control",2192,"not presented","Read","USM",0
"BrickleighWolfe","Control",2009,"not presented","Read","USM",0
"BrickleighWolfe","Control",5261,"not presented","Read","USM",0
"BrickleighWolfe","Control",1875,"not presented","Read","USM",0
"BrickleighWolfe","Control",2303,"not presented","Read","USM",0
"BrickleighWolfe","Control",1794,"not presented","Read","USM",0
"BrickleighWolfe","Control",1979,"not presented","Read","USM",0
"BrickleighWolfe","Control",1848,"not presented","Read","USM",0
"BrickleighWolfe","Control",2137,"not presented","Read","USM",1
"BrickleighWolfe","Control",6519,"not presented","Read","USM",0
"BrickleighWolfe","Control",1919,"not presented","Read","USM",0
"BrickleighWolfe","Control",1899,"not presented","Read","USM",1
"BrickleighWolfe","Control",1805,"not presented","Read","USM",0
"BrickleighWolfe","Control",1646,"not presented","Read","USM",0
"BrickleighWolfe","Control",1579,"not presented","Read","USM",0
"BrickleighWolfe","Control",1967,"not presented","Read","USM",0
"BrickleighWolfe","Control",2006,"not presented","Read","USM",0
"BrickleighWolfe","Control",1926,"not presented","Read","USM",0
"BrickleighWolfe","Control",2968,"not presented","Read","USM",0
"BrickleighWolfe","Control",1879,"not presented","Read","USM",0
"BrickleighWolfe","Control",2098,"not presented","Read","USM",0
"BrickleighWolfe","Control",2745,"not presented","Read","USM",0
"BrickleighWolfe","Control",2567,"not presented","Read","USM",0
"BrickleighWolfe","Control",2654,"not presented","Read","USM",0
"BrickleighWolfe","Control",2597,"not presented","Read","USM",1
"CailinDemps","Control",4112,"not presented","JOL","USM",0
"CailinDemps","Control",2497,"not presented","JOL","USM",0
"CailinDemps","Control",3552,"not presented","JOL","USM",0
"CailinDemps","Control",4234,"not presented","JOL","USM",1
"CailinDemps","Control",4852,"not presented","JOL","USM",0
"CailinDemps","Control",2570,"not presented","JOL","USM",0
"CailinDemps","Control",4774,"not presented","JOL","USM",0
"CailinDemps","Control",2435,"not presented","JOL","USM",0
"CailinDemps","Control",3565,"not presented","JOL","USM",0
"CailinDemps","Control",2734,"not presented","JOL","USM",0
"CailinDemps","Control",4057,"not presented","JOL","USM",0
"CailinDemps","Control",3088,"not presented","JOL","USM",0
"CailinDemps","Control",3052,"not presented","JOL","USM",0
"CailinDemps","Control",4275,"not presented","JOL","USM",1
"CailinDemps","Control",3244,"not presented","JOL","USM",1
"CailinDemps","Control",4258,"not presented","JOL","USM",0
"CailinDemps","Control",3639,"not presented","JOL","USM",0
"CailinDemps","Control",3035,"not presented","JOL","USM",0
"CailinDemps","Control",3367,"not presented","JOL","USM",0
"CailinDemps","Control",2675,"not presented","JOL","USM",0
"CailinDemps","Control",4504,"not presented","JOL","USM",1
"CailinDemps","Control",3143,"not presented","JOL","USM",0
"CailinDemps","Control",3761,"not presented","JOL","USM",0
"CailinDemps","Control",2872,"not presented","JOL","USM",0
"CailinDemps","Control",2702,"not presented","JOL","USM",0
"CailinDemps","Control",4534,"not presented","JOL","USM",0
"CailinDemps","Control",2669,"not presented","JOL","USM",1
"CailinDemps","Control",3600,"not presented","JOL","USM",0
"CailinDemps","Control",2896,"not presented","JOL","USM",1
"CailinDemps","Control",3037,"not presented","JOL","USM",0
"CailinDemps","Control",3609,"not presented","JOL","USM",0
"CailinDemps","Control",2740,"not presented","JOL","USM",0
"CailinDemps","Control",2698,"not presented","JOL","USM",0
"CailinDemps","Control",2929,"not presented","JOL","USM",0
"CailinDemps","Control",3451,"not presented","JOL","USM",0
"CailinDemps","Control",2862,"not presented","JOL","USM",0
"CailinDemps","Control",4826,"not presented","JOL","USM",0
"CailinDemps","Control",2981,"not presented","JOL","USM",0
"CailinDemps","Control",3454,"not presented","JOL","USM",0
"CailinDemps","Control",5582,"not presented","JOL","USM",0
"CailinDemps","Control",3838,"not presented","JOL","USM",1
"CailinDemps","Control",3112,"not presented","JOL","USM",0
"CailinDemps","Control",5043,"not presented","JOL","USM",0
"CailinDemps","Control",22906,"not presented","JOL","USM",1
"CailinDemps","Control",3935,"not presented","JOL","USM",0
"CarleyBane","Control",1895,"not presented","JOL","USM",0
"CarleyBane","Control",1630,"not presented","JOL","USM",0
"CarleyBane","Control",2049,"not presented","JOL","USM",0
"CarleyBane","Control",1257,"not presented","JOL","USM",0
"CarleyBane","Control",1268,"not presented","JOL","USM",0
"CarleyBane","Control",1296,"not presented","JOL","USM",0
"CarleyBane","Control",1259,"not presented","JOL","USM",0
"CarleyBane","Control",2419,"not presented","JOL","USM",1
"CarleyBane","Control",1111,"not presented","JOL","USM",0
"CarleyBane","Control",1019,"not presented","JOL","USM",0
"CarleyBane","Control",1338,"not presented","JOL","USM",0
"CarleyBane","Control",2212,"not presented","JOL","USM",1
"CarleyBane","Control",1064,"not presented","JOL","USM",0
"CarleyBane","Control",2072,"not presented","JOL","USM",1
"CarleyBane","Control",1324,"not presented","JOL","USM",0
"CarleyBane","Control",1570,"not presented","JOL","USM",0
"CarleyBane","Control",1342,"not presented","JOL","USM",0
"CarleyBane","Control",1420,"not presented","JOL","USM",0
"CarleyBane","Control",1102,"not presented","JOL","USM",1
"CarleyBane","Control",3119,"not presented","JOL","USM",1
"CarleyBane","Control",1421,"not presented","JOL","USM",0
"CarleyBane","Control",1399,"not presented","JOL","USM",0
"CarleyBane","Control",1465,"not presented","JOL","USM",0
"CarleyBane","Control",1095,"not presented","JOL","USM",1
"CarleyBane","Control",1167,"not presented","JOL","USM",0
"CarleyBane","Control",1735,"not presented","JOL","USM",0
"CarleyBane","Control",1086,"not presented","JOL","USM",1
"CarleyBane","Control",1871,"not presented","JOL","USM",0
"CarleyBane","Control",1218,"not presented","JOL","USM",0
"CarleyBane","Control",1268,"not presented","JOL","USM",0
"CarleyBane","Control",1216,"not presented","JOL","USM",0
"CarleyBane","Control",1412,"not presented","JOL","USM",1
"CarleyBane","Control",1596,"not presented","JOL","USM",1
"CarleyBane","Control",1236,"not presented","JOL","USM",0
"CarleyBane","Control",1181,"not presented","JOL","USM",1
