"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Stimuli.Value","Procedure.Item","Procedure.Trial.Type","Procedure.Shuffle","Procedure.","Response.RT","Response.Response","Response.JOL"
"5d5b9c693234e300154e514f",5,"Read Recog","LISTEN","FICTION","Study1","U",29,30,"Study","Study Phase","",3885,"",NA
"5d5b9c693234e300154e514f",5,"Read Recog","MEAT","KEYS","Study1","U",26,7,"Study","Study Phase","",1767,"",NA
"5d5b9c693234e300154e514f",5,"Read Recog","NAP","SLEEP","Study1","F",14,34,"Study","Study Phase","",1727,"",NA
"5d5b9c693234e300154e514f",5,"Read Recog","HORSE","COW","Study1","F",9,8,"Study","Study Phase","",5392,"",NA
"5d5b9c693234e300154e514f",5,"Read Recog","HYGIENE","CLEAN","Study1","F",13,17,"Study","Study Phase","",2747,"",NA
"5d5b9c693234e300154e514f",5,"Read Recog","MAZE","PHONE","Study1","U",27,24,"Study","Study Phase","",3545,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","ATTIRE","CLOTHES","Study2","F",9,32,"Study","Study Phase","",1004,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","SUGAR","RIDDLE","Study2","U",25,18,"Study","Study Phase","",2758,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","CHERRY","RED","Study2","F",10,28,"Study","Study Phase","",902,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","MIRROR","CHILDREN","Study2","U",34,23,"Study","Study Phase","",810,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","CHILL","COLD","Study2","F",17,20,"Study","Study Phase","",969,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","WASP","BUG","Study2","F",19,15,"Study","Study Phase","",1015,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","HAPPY","CAR","Study2","U",22,7,"Study","Study Phase","",802,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","BRIDGE","WATER","Study2","F",20,21,"Study","Study Phase","",835,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","INCENSE","SMELL","Study2","F",13,36,"Study","Study Phase","",1064,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","CHISEL","HAMMER","Study2","F",8,34,"Study","Study Phase","",690,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","DOCUMENT","PAPER","Study2","F",12,33,"Study","Study Phase","",670,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","SICK","HIDE","Study2","U",30,14,"Study","Study Phase","",931,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","KING","VASE","Study2","U",21,30,"Study","Study Phase","",660,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","LEAGUE","BASEBALL","Study2","F",14,25,"Study","Study Phase","",690,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","HORNET","STING","Study2","F",15,24,"Study","Study Phase","",863,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","DIETARY","SACK","Study2","U",27,17,"Study","Study Phase","",782,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","HERD","COW","Study2","F",18,27,"Study","Study Phase","",831,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","LEASE","TOIL","Study2","U",31,22,"Study","Study Phase","",358,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","BOTH","OUNCE","Study2","U",32,9,"Study","Study Phase","",826,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","PUSH","CLUTTER","Study2","U",26,13,"Study","Study Phase","",588,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","ARTERY","BRONZE","Study2","U",33,19,"Study","Study Phase","",1266,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","CACTUS","PLANT","Study2","F",6,29,"Study","Study Phase","",1718,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","STRONG","ACCIDENT","Study2","U",24,12,"Study","Study Phase","",794,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","FEUD","FIGHT","Study2","F",16,8,"Study","Study Phase","",511,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","DEATH","BUSINESS","Study2","U",29,35,"Study","Study Phase","",1734,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","ART","WOLF","Study2","U",23,16,"Study","Study Phase","",613,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","BENCH","HORN","Study2","U",28,11,"Study","Study Phase","",452,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","CHOP","CUT","Study2","F",7,31,"Study","Study Phase","",495,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","BLAZE","FIRE","Study2","F",11,10,"Study","Study Phase","",498,"",NA
"5d77eb3007e8770001acdef8",7,"Read Recog","CASH","LEG","Study2","U",35,26,"Study","Study Phase","",503,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","CHOP","CUT","Study2","F",7,22,"Study","Study Phase","",6876,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","CHISEL","HAMMER","Study2","F",8,24,"Study","Study Phase","",8044,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","MIRROR","CHILDREN","Study2","U",34,16,"Study","Study Phase","",5402,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","HORNET","STING","Study2","F",15,28,"Study","Study Phase","",6052,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","BLAZE","FIRE","Study2","F",11,7,"Study","Study Phase","",4706,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","INCENSE","SMELL","Study2","F",13,19,"Study","Study Phase","",7946,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","BOTH","OUNCE","Study2","U",32,27,"Study","Study Phase","",7532,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","KING","VASE","Study2","U",21,13,"Study","Study Phase","",6581,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","PUSH","CLUTTER","Study2","U",26,36,"Study","Study Phase","",6606,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","ART","WOLF","Study2","U",23,26,"Study","Study Phase","",6715,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","SUGAR","RIDDLE","Study2","U",25,35,"Study","Study Phase","",9008,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","STRONG","ACCIDENT","Study2","U",24,29,"Study","Study Phase","",8992,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","DOCUMENT","PAPER","Study2","F",12,25,"Study","Study Phase","",5359,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","CACTUS","PLANT","Study2","F",6,34,"Study","Study Phase","",5235,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","DEATH","BUSINESS","Study2","U",29,20,"Study","Study Phase","",5317,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","HAPPY","CAR","Study2","U",22,32,"Study","Study Phase","",9088,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","HERD","COW","Study2","F",18,33,"Study","Study Phase","",4691,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","SICK","HIDE","Study2","U",30,31,"Study","Study Phase","",6870,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","BRIDGE","WATER","Study2","F",20,17,"Study","Study Phase","",6013,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","BENCH","HORN","Study2","U",28,10,"Study","Study Phase","",6368,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","CHERRY","RED","Study2","F",10,21,"Study","Study Phase","",7878,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","DIETARY","SACK","Study2","U",27,14,"Study","Study Phase","",5843,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","WASP","BUG","Study2","F",19,11,"Study","Study Phase","",6492,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","LEASE","TOIL","Study2","U",31,30,"Study","Study Phase","",8553,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","CHILL","COLD","Study2","F",17,18,"Study","Study Phase","",7706,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","ATTIRE","CLOTHES","Study2","F",9,9,"Study","Study Phase","",6893,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","LEAGUE","BASEBALL","Study2","F",14,8,"Study","Study Phase","",5738,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","ARTERY","BRONZE","Study2","U",33,12,"Study","Study Phase","",11297,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","CASH","LEG","Study2","U",35,15,"Study","Study Phase","",5891,"",NA
"5db77b2f181176000b66533c",7,"Read Recog","FEUD","FIGHT","Study2","F",16,23,"Study","Study Phase","",6549,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","DOCUMENT","PAPER","Study2","F",12,17,"Study","Study Phase","",1242,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","BOTH","OUNCE","Study2","U",32,30,"Study","Study Phase","",3029,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","HERD","COW","Study2","F",18,13,"Study","Study Phase","",1601,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","SICK","HIDE","Study2","U",30,18,"Study","Study Phase","",1621,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","CHOP","CUT","Study2","F",7,33,"Study","Study Phase","",1461,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","ARTERY","BRONZE","Study2","U",33,25,"Study","Study Phase","",2161,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","WASP","BUG","Study2","F",19,36,"Study","Study Phase","",1944,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","BLAZE","FIRE","Study2","F",11,35,"Study","Study Phase","",1703,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","LEAGUE","BASEBALL","Study2","F",14,24,"Study","Study Phase","",1164,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","ART","WOLF","Study2","U",23,7,"Study","Study Phase","",2195,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","FEUD","FIGHT","Study2","F",16,10,"Study","Study Phase","",2587,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","CHILL","COLD","Study2","F",17,34,"Study","Study Phase","",1634,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","BRIDGE","WATER","Study2","F",20,9,"Study","Study Phase","",1456,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","LEASE","TOIL","Study2","U",31,12,"Study","Study Phase","",1771,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","SUGAR","RIDDLE","Study2","U",25,16,"Study","Study Phase","",1955,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","DEATH","BUSINESS","Study2","U",29,28,"Study","Study Phase","",1427,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","CACTUS","PLANT","Study2","F",6,20,"Study","Study Phase","",1941,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","STRONG","ACCIDENT","Study2","U",24,27,"Study","Study Phase","",1682,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","DIETARY","SACK","Study2","U",27,15,"Study","Study Phase","",1775,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","ATTIRE","CLOTHES","Study2","F",9,29,"Study","Study Phase","",1572,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","INCENSE","SMELL","Study2","F",13,26,"Study","Study Phase","",2286,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","HORNET","STING","Study2","F",15,23,"Study","Study Phase","",1895,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","CASH","LEG","Study2","U",35,31,"Study","Study Phase","",1693,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","BENCH","HORN","Study2","U",28,32,"Study","Study Phase","",1895,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","CHERRY","RED","Study2","F",10,14,"Study","Study Phase","",1744,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","CHISEL","HAMMER","Study2","F",8,8,"Study","Study Phase","",1843,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","KING","VASE","Study2","U",21,11,"Study","Study Phase","",1388,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","MIRROR","CHILDREN","Study2","U",34,19,"Study","Study Phase","",1400,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","HAPPY","CAR","Study2","U",22,22,"Study","Study Phase","",1946,"",NA
"5dc81a6d28e0d56b16ffeae9",7,"Read Recog","PUSH","CLUTTER","Study2","U",26,21,"Study","Study Phase","",1926,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","SICK","HIDE","Study2","U",30,25,"Study","Study Phase","",2473,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","BOTH","OUNCE","Study2","U",32,31,"Study","Study Phase","",4581,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","CHERRY","RED","Study2","F",10,7,"Study","Study Phase","",3372,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","PUSH","CLUTTER","Study2","U",26,14,"Study","Study Phase","",2759,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","STRONG","ACCIDENT","Study2","U",24,10,"Study","Study Phase","",14233,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","LEASE","TOIL","Study2","U",31,30,"Study","Study Phase","",1919,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","ARTERY","BRONZE","Study2","U",33,26,"Study","Study Phase","",4288,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","HAPPY","CAR","Study2","U",22,15,"Study","Study Phase","",4825,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","CHISEL","HAMMER","Study2","F",8,36,"Study","Study Phase","",3596,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","HORNET","STING","Study2","F",15,35,"Study","Study Phase","",3009,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","DOCUMENT","PAPER","Study2","F",12,33,"Study","Study Phase","",3631,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","HERD","COW","Study2","F",18,8,"Study","Study Phase","",2431,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","WASP","BUG","Study2","F",19,28,"Study","Study Phase","",8631,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","INCENSE","SMELL","Study2","F",13,32,"Study","Study Phase","",2321,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","SUGAR","RIDDLE","Study2","U",25,23,"Study","Study Phase","",3098,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","KING","VASE","Study2","U",21,21,"Study","Study Phase","",2912,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","BENCH","HORN","Study2","U",28,19,"Study","Study Phase","",3555,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","CACTUS","PLANT","Study2","F",6,16,"Study","Study Phase","",3769,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","CHOP","CUT","Study2","F",7,17,"Study","Study Phase","",2946,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","DEATH","BUSINESS","Study2","U",29,22,"Study","Study Phase","",1748,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","BRIDGE","WATER","Study2","F",20,20,"Study","Study Phase","",2903,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","DIETARY","SACK","Study2","U",27,13,"Study","Study Phase","",2524,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","BLAZE","FIRE","Study2","F",11,27,"Study","Study Phase","",3766,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","CASH","LEG","Study2","U",35,34,"Study","Study Phase","",3781,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","FEUD","FIGHT","Study2","F",16,24,"Study","Study Phase","",3083,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","CHILL","COLD","Study2","F",17,11,"Study","Study Phase","",2459,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","ART","WOLF","Study2","U",23,9,"Study","Study Phase","",2994,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","MIRROR","CHILDREN","Study2","U",34,29,"Study","Study Phase","",1799,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","LEAGUE","BASEBALL","Study2","F",14,12,"Study","Study Phase","",1927,"",NA
"5e722d54811ec3046b5defbd",7,"Read Recog","ATTIRE","CLOTHES","Study2","F",9,18,"Study","Study Phase","",2337,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","CHILL","COLD","Study2","F",17,16,"Study","Study Phase","",4803,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","HORNET","STING","Study2","F",15,29,"Study","Study Phase","",8684,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","BRIDGE","WATER","Study2","F",20,15,"Study","Study Phase","",6589,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","ARTERY","BRONZE","Study2","U",33,26,"Study","Study Phase","",5011,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","SICK","HIDE","Study2","U",30,34,"Study","Study Phase","",6064,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","PUSH","CLUTTER","Study2","U",26,8,"Study","Study Phase","",7839,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","ATTIRE","CLOTHES","Study2","F",9,30,"Study","Study Phase","",5563,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","DIETARY","SACK","Study2","U",27,9,"Study","Study Phase","",6584,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","BENCH","HORN","Study2","U",28,33,"Study","Study Phase","",2233,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","MIRROR","CHILDREN","Study2","U",34,28,"Study","Study Phase","",10970,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","DOCUMENT","PAPER","Study2","F",12,32,"Study","Study Phase","",6184,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","FEUD","FIGHT","Study2","F",16,14,"Study","Study Phase","",4548,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","HERD","COW","Study2","F",18,10,"Study","Study Phase","",6653,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","HAPPY","CAR","Study2","U",22,20,"Study","Study Phase","",5506,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","DEATH","BUSINESS","Study2","U",29,12,"Study","Study Phase","",6882,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","CHOP","CUT","Study2","F",7,25,"Study","Study Phase","",3890,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","BLAZE","FIRE","Study2","F",11,22,"Study","Study Phase","",4308,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","CACTUS","PLANT","Study2","F",6,17,"Study","Study Phase","",6868,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","LEAGUE","BASEBALL","Study2","F",14,23,"Study","Study Phase","",10028,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","CHISEL","HAMMER","Study2","F",8,7,"Study","Study Phase","",6495,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","ART","WOLF","Study2","U",23,24,"Study","Study Phase","",5573,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","LEASE","TOIL","Study2","U",31,18,"Study","Study Phase","",7071,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","KING","VASE","Study2","U",21,19,"Study","Study Phase","",5353,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","BOTH","OUNCE","Study2","U",32,27,"Study","Study Phase","",3942,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","CHERRY","RED","Study2","F",10,31,"Study","Study Phase","",4588,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","CASH","LEG","Study2","U",35,21,"Study","Study Phase","",5383,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","STRONG","ACCIDENT","Study2","U",24,36,"Study","Study Phase","",5868,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","INCENSE","SMELL","Study2","F",13,11,"Study","Study Phase","",6226,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","SUGAR","RIDDLE","Study2","U",25,13,"Study","Study Phase","",5398,"",NA
"5e904f36cc3d6c355bbf48fa",7,"Read Recog","WASP","BUG","Study2","F",19,35,"Study","Study Phase","",8094,"",NA
"5ea954b828c814030440af23",5,"Read Recog","KEYS","ROD","Study1","U",30,35,"Study","Study Phase","",8480,"",NA
"5ea954b828c814030440af23",5,"Read Recog","SCALP","HEAD","Study1","F",8,19,"Study","Study Phase","",3388,"",NA
"5ea954b828c814030440af23",5,"Read Recog","MEAT","KEYS","Study1","U",26,26,"Study","Study Phase","",15386,"",NA
"5ea954b828c814030440af23",5,"Read Recog","SWAN","BIRD","Study1","F",11,27,"Study","Study Phase","",1822,"",NA
"5ea954b828c814030440af23",5,"Read Recog","ROOT","PLANT","Study1","F",10,16,"Study","Study Phase","",1849,"",NA
"5ea954b828c814030440af23",5,"Read Recog","SIGN","TICK","Study1","U",32,10,"Study","Study Phase","",3231,"",NA
"5ea954b828c814030440af23",5,"Read Recog","HORSE","COW","Study1","F",9,32,"Study","Study Phase","",2842,"",NA
"5ea954b828c814030440af23",5,"Read Recog","HYGIENE","CLEAN","Study1","F",13,34,"Study","Study Phase","",5102,"",NA
"5ea954b828c814030440af23",5,"Read Recog","FUZZY","BANG","Study1","U",35,11,"Study","Study Phase","",4461,"",NA
"5ea954b828c814030440af23",5,"Read Recog","MIRROR","MAROON","Study1","U",21,28,"Study","Study Phase","",1061,"",NA
"5ea954b828c814030440af23",5,"Read Recog","TEMPERATURE","MORNING","Study1","U",33,25,"Study","Study Phase","",3813,"",NA
"5ea954b828c814030440af23",5,"Read Recog","LITTER","TRASH","Study1","F",6,15,"Study","Study Phase","",1843,"",NA
"5ea954b828c814030440af23",5,"Read Recog","TUNA","FISH","Study1","F",20,17,"Study","Study Phase","",1583,"",NA
"5ea954b828c814030440af23",5,"Read Recog","SOON","BELT","Study1","U",31,8,"Study","Study Phase","",7060,"",NA
"5ea954b828c814030440af23",5,"Read Recog","VEHICLE","CHARM","Study1","U",25,7,"Study","Study Phase","",3571,"",NA
"5ea954b828c814030440af23",5,"Read Recog","ORCHID","FLOWER","Study1","F",19,9,"Study","Study Phase","",1256,"",NA
"5ea954b828c814030440af23",5,"Read Recog","STRETCH","CLOTH","Study1","U",22,22,"Study","Study Phase","",6514,"",NA
"5ea954b828c814030440af23",5,"Read Recog","CAKE","HAND","Study1","U",34,21,"Study","Study Phase","",4335,"",NA
"5ea954b828c814030440af23",5,"Read Recog","MULE","DONKEY","Study1","F",15,13,"Study","Study Phase","",2391,"",NA
"5ea954b828c814030440af23",5,"Read Recog","WORD","SENTENCE","Study1","F",12,12,"Study","Study Phase","",910,"",NA
"5ea954b828c814030440af23",5,"Read Recog","SHELL","SHAKE","Study1","U",28,33,"Study","Study Phase","",4280,"",NA
"5ea954b828c814030440af23",5,"Read Recog","CRACKLE","ELECTION","Study1","U",24,23,"Study","Study Phase","",4878,"",NA
"5ea954b828c814030440af23",5,"Read Recog","GIVE","STEAK","Study1","U",23,18,"Study","Study Phase","",2225,"",NA
"5ea954b828c814030440af23",5,"Read Recog","CREDIT","CARD","Study1","F",18,30,"Study","Study Phase","",2604,"",NA
"5ea954b828c814030440af23",5,"Read Recog","WAGE","MONEY","Study1","F",7,24,"Study","Study Phase","",1792,"",NA
"5ea954b828c814030440af23",5,"Read Recog","AFFECTION","LOVE","Study1","F",16,20,"Study","Study Phase","",2754,"",NA
"5ea954b828c814030440af23",5,"Read Recog","SIP","DRINK","Study1","F",17,14,"Study","Study Phase","",2989,"",NA
"5ea954b828c814030440af23",5,"Read Recog","LISTEN","FICTION","Study1","U",29,36,"Study","Study Phase","",1962,"",NA
"5ea954b828c814030440af23",5,"Read Recog","MAZE","PHONE","Study1","U",27,31,"Study","Study Phase","",5137,"",NA
"5ea954b828c814030440af23",5,"Read Recog","NAP","SLEEP","Study1","F",14,29,"Study","Study Phase","",3317,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","CAKE","HAND","Study1","U",34,35,"Study","Study Phase","",3924,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","LISTEN","FICTION","Study1","U",29,25,"Study","Study Phase","",2749,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","SIP","DRINK","Study1","F",17,13,"Study","Study Phase","",6501,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","KEYS","ROD","Study1","U",30,28,"Study","Study Phase","",4018,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","CRACKLE","ELECTION","Study1","U",24,18,"Study","Study Phase","",4455,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","ROOT","PLANT","Study1","F",10,17,"Study","Study Phase","",3464,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","SWAN","BIRD","Study1","F",11,24,"Study","Study Phase","",1283,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","HYGIENE","CLEAN","Study1","F",13,26,"Study","Study Phase","",1157,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","NAP","SLEEP","Study1","F",14,14,"Study","Study Phase","",953,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","GIVE","STEAK","Study1","U",23,23,"Study","Study Phase","",3905,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","MEAT","KEYS","Study1","U",26,9,"Study","Study Phase","",7053,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","TUNA","FISH","Study1","F",20,20,"Study","Study Phase","",986,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","MAZE","PHONE","Study1","U",27,34,"Study","Study Phase","",3180,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","SHELL","SHAKE","Study1","U",28,15,"Study","Study Phase","",2977,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","HORSE","COW","Study1","F",9,31,"Study","Study Phase","",1711,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","WAGE","MONEY","Study1","F",7,27,"Study","Study Phase","",1421,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","MIRROR","MAROON","Study1","U",21,33,"Study","Study Phase","",1752,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","WORD","SENTENCE","Study1","F",12,10,"Study","Study Phase","",1158,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","MULE","DONKEY","Study1","F",15,12,"Study","Study Phase","",1769,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","STRETCH","CLOTH","Study1","U",22,32,"Study","Study Phase","",1952,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","AFFECTION","LOVE","Study1","F",16,22,"Study","Study Phase","",1221,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","VEHICLE","CHARM","Study1","U",25,7,"Study","Study Phase","",4311,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","SCALP","HEAD","Study1","F",8,16,"Study","Study Phase","",1569,"",NA
"5eb331bc1f70081249e6fb7a",5,"Read Recog","LITTER","TRASH","Study1","F",6,8,"Study","Study Phase","",928,"",NA
