"i","e","h","m","f","c","dprime","beta","aprime","bppd","c"
"545d347afdf99b7f9fca22c7","Read",24,6,5,25,1.73278560197423,1.10735853419324,0.887916666666667,0.070631970260223,0.0588517588670376
"55f9e9564f51400011296872","Read",23,7,18,12,0.455083989570246,0.806501817196497,0.658514492753623,-0.145888594164456,-0.472548217822444
"565096a1d034af00056cee28","JOL",18,12,3,27,1.45623835395867,2.02086899171514,0.847222222222222,0.454545454545454,0.483112953942012
"568a7774316b10000c506283","JOL",20,10,4,26,1.47340144867606,1.60406292964767,0.853846153846154,0.315789473684211,0.320713504148353
"568aebfc39a70e000b57acf9","Read",20,10,4,26,1.47340144867606,1.60406292964767,0.853846153846154,0.315789473684211,0.320713504148353
"56d1af6521cd29000b973ff2","JOL",23,7,3,27,1.91132234352891,1.62983451413431,0.902576489533011,0.330578512396694,0.255570959156889
"5731e2e45b8b06000f7e3671","JOL",24,6,3,27,2.01877317304142,1.50302594104661,0.913194444444444,0.28,0.201845544400634
"5891dd715c15e00001583fbc","Read",20,10,2,28,1.81673228132025,2.4461630122414,0.885714285714286,0.5625,0.492378920470451
"58ae2cb09e040a000139af76","JOL",23,7,9,21,1.20602386677338,0.889515166273813,0.818840579710145,-0.08,-0.0970782792208775
"594e2bb7a402220001d84067","JOL",26,4,5,25,1.98265878834053,0.877197004284247,0.911923076923077,-0.0917030567685591,-0.0660848343161147
"59669e237c13bd00018ea020","Read",18,12,6,24,1.0525472651574,1.34453367472017,0.791666666666667,0.2,0.281267409541378
"5aafd9eff69e940001d88bf4","Read",25,5,8,22,1.525423335844,0.780413426146485,0.863181818181818,-0.169435215946844,-0.162532891932153
"5b17642244127b00013f7f65","JOL",20,10,5,25,1.34123178004383,1.40707919657035,0.8375,0.230769230769231,0.254628669832238
"5b1efc25bdf4e1000163af46","Read",6,24,4,26,0.249873186366305,1.26238294110089,0.602564102564103,0.161290322580645,0.932477635303229
"5b421b9ac2e3810001763252","Read",20,10,15,15,0.415987220189675,0.917114745010835,0.645833333333333,-0.0588235294117647,-0.207993610094837
"5b47e287bc06c90001f8b67d","JOL",27,3,8,22,1.81141090691119,0.574971757999416,0.891835016835017,-0.369649805447471,-0.30552667746575
"5b5e0e86902ad10001cfcc59","JOL",26,4,2,28,2.45815928961696,1.52497945500099,0.945054945054945,0.3,0.171665416322098
"5bc8cdca0f10750001d70716","JOL",18,12,4,26,1.3024204515237,1.69731637470244,0.829059829059829,0.35,0.40620400272453
"5bda523e0bde3200017055ca","Read",5,25,6,24,-0.117703517734075,0.903049887748005,0.448333333333333,0.0706319702602231,0.866392800987114
"5bddcde7072d980001a8a9cf","Read",22,8,5,25,1.525423335844,1.28137211187894,0.863181818181818,0.169435215946844,0.162532891932153
"5c022df58d8c66000135c636","JOL",25,5,3,27,2.1364766907755,1.35730740734448,0.923703703703704,0.213592233009709,0.142993785533597
"5c2d187569ceff00011417de","JOL",14,16,3,27,1.13028484044005,2.07563141871652,0.798280423280423,0.468852459016393,0.64608971070132
"5c35655f87b777000170d85a","JOL",25,5,13,17,1.08767393249544,0.660441256288165,0.796470588235294,-0.277456647398844,-0.381407593606433
"5c36415362073c000166c847","Read",20,10,5,25,1.34123178004383,1.40707919657035,0.8375,0.230769230769231,0.254628669832238
"5c3e6c9208a31d000166c3dc","JOL",25,5,3,27,2.1364766907755,1.35730740734448,0.923703703703704,0.213592233009709,0.142993785533597
"5c3fb797e0ea820001468de2","JOL",16,14,6,24,0.888488332601372,1.38096845971347,0.760416666666667,0.217391304347826,0.36329687581939
"5c51d18698b0ff000110da96","JOL",18,12,3,27,1.45623835395867,2.02086899171514,0.847222222222222,0.454545454545454,0.483112953942012
"5c5409f49fcbc40001dc0b4d","Read",26,4,7,23,1.75750444109395,0.730519559679222,0.889214046822743,-0.215094339622642,-0.178662007939407
"5c5caa79cfdd2800011fc34f","JOL",14,16,5,25,0.844297269372856,1.5292272093154,0.750714285714286,0.283667621776504,0.503095925167724
"5c635a08e30ff200016badb9","Read",13,17,8,22,0.43774940334856,1.18165456611931,0.652972027972028,0.113350125944584,0.381304074315566
"5c93073250e4fb0001f7907b","Read",20,10,4,26,1.47340144867606,1.60406292964767,0.853846153846154,0.315789473684211,0.320713504148353
"5ca1241ffd16b8000173e4ee","JOL",22,8,7,23,1.30026898859741,1.06711193310427,0.833498023715415,0.0445103857566767,0.0499557183088606
"5caa534a19731a00190bb935","JOL",19,11,8,22,0.929470122967968,1.13415840894449,0.769736842105263,0.0857142857142857,0.135443714505862
"5d599edd98cf220016ec562e","Read",15,15,6,24,0.807541042120076,1.38550025220715,0.74375,0.219512195121951,0.403770521060038
"5d5b9c693234e300154e514f","Read",23,7,9,21,1.20602386677338,0.889515166273813,0.818840579710145,-0.08,-0.0970782792208775
"5db77b2f181176000b66533c","Read",25,5,5,25,1.8504891197083,1,0.9,-9.99200722162641e-17,0
"5dc81a6d28e0d56b16ffeae9","Read",19,11,7,23,1.02938155958569,1.21027397221522,0.788329519450801,0.12972972972973,0.185399432814722
"5dcf0f73af16d3067b87757f","JOL",24,6,2,28,2.20828610325065,1.92510804952259,0.925595238095238,0.44,0.29660200950525
"5e0dd8f36f6c6354500b6208","JOL",20,10,5,25,1.34123178004383,1.40707919657035,0.8375,0.230769230769231,0.254628669832238
"5e593e1b5f129b0168be047a","JOL",26,4,5,25,1.98265878834053,0.877197004284247,0.911923076923077,-0.0917030567685591,-0.0660848343161147
"5e722d54811ec3046b5defbd","Read",13,17,4,26,0.894984855845095,1.72611078184787,0.759615384615385,0.36,0.609921800563833
"5e9be431770087106829bec7","JOL",27,3,5,25,2.1364766907755,0.736752775818459,0.923703703703704,-0.213592233009709,-0.142993785533597
"5ea950e4befef302772be716","JOL",18,12,5,25,1.17025078289147,1.48888083921158,0.810555555555556,0.266862170087977,0.340119168408415
"5ea954b828c814030440af23","Read",13,17,5,25,0.762815187212866,1.51413920689969,0.733846153846154,0.277456647398844,0.543836966247719
"5eb331bc1f70081249e6fb7a","Read",27,3,6,24,2.01877317304142,0.66532451150089,0.913194444444444,-0.28,-0.201845544400634
"5eb41e0f7e240422f415ce86","Read",19,11,10,20,0.745278567167797,1.03283380154914,0.730921052631579,0.0220048899755501,0.0433479366057763
"5eeaff91fd89901efebf84b4","Read",21,9,6,24,1.31347469628589,1.21905605779172,0.834821428571429,0.135135135135135,0.150803693977132
"5eefd6b37da4d24c8af3bcbc","JOL",18,12,4,26,1.3024204515237,1.69731637470244,0.829059829059829,0.35,0.40620400272453
"5efe25a46e799912a9e250c3","JOL",27,3,5,25,2.1364766907755,0.736752775818459,0.923703703703704,-0.213592233009709,-0.142993785533597
"5f2aeacd1064b9427cae308e","JOL",28,2,6,24,2.20828610325065,0.519451362871811,0.925595238095238,-0.44,-0.29660200950525
"5f349aefc70f503b7444a206","JOL",19,11,6,24,1.1368323890982,1.31238339778836,0.806469298245614,0.18413597733711,0.239124847570977
"5f4412624052727181839e3a","JOL",23,7,10,20,1.11607743279724,0.853388427133316,0.803804347826087,-0.10803324099723,-0.142051496208946
"5f69a3c91c1e25193e3f9c7b","Read",16,14,10,20,0.496934510670971,1.08680962169207,0.66875,0.0566037735849056,0.167519964854189
"5fc77b5906874103cbfc5a11","Read",13,17,3,27,1.04880275828006,2.05515236127565,0.784900284900285,0.463576158940397,0.686830751781315
"5fcfcee782324714d6ba120d","JOL",26,4,10,20,1.47340144867606,0.623416938024774,0.853846153846154,-0.315789473684211,-0.320713504148353
"5fed47cfcb429d79af4f8ded","Read",21,9,10,20,0.921920874355487,0.959386033526744,0.768452380952381,-0.0282776349614396,-0.0449732169880686
"60109112b98c813e364bc621","JOL",23,7,2,28,2.10083527373814,2.08752720552838,0.915760869565217,0.483870967741935,0.350327424261505
"601ecf037d641438c0840330","JOL",27,3,8,22,1.81141090691119,0.574971757999416,0.891835016835017,-0.369649805447471,-0.30552667746575
"602da4b0977e1185851058c3","JOL",24,6,7,23,1.50763125472764,0.922195430279584,0.861865942028986,-0.0557377049180328,-0.0537254147562548
"604633f72d9cdc0a1b04fc3c","Read",22,8,13,17,0.762608148631131,0.846271007341946,0.734625668449198,-0.113350125944584,-0.21887470167428
"606609111ba10f35596db018","JOL",20,10,6,24,1.22352826230975,1.27066271051541,0.820833333333333,0.162790697674419,0.195776910965201
"60a3304ffb8cf482f8d11b6f","JOL",25,5,8,22,1.525423335844,0.780413426146485,0.863181818181818,-0.169435215946844,-0.162532891932153
"60b1073cfd6d4ef92a3fed74","JOL",23,7,11,19,1.02938155958569,0.826259196642604,0.788329519450801,-0.12972972972973,-0.185399432814722
"60cfb80f9613ba516472434c","JOL",24,6,6,24,1.61508208424015,1,0.875,-1.73472347597681e-16,0
"60d075b6af3d46debaf3cfd8","Read",13,17,9,21,0.343504281524526,1.12164098778404,0.624542124542125,0.0780487804878049,0.334181513403549
"61001c31a2048dd7cd36d392","Read",25,5,4,26,1.98265878834053,1.13999477325616,0.911923076923077,0.0917030567685588,0.0660848343161147
"6109a00f2f5ee8436e836a0c","Read",21,9,8,22,1.10611243015566,1.0535051580576,0.802489177489177,0.0356164383561644,0.0471225609120168
"61183fc3800e4a722426bc6a","Read",25,5,4,26,1.98265878834053,1.13999477325616,0.911923076923077,0.0917030567685588,0.0660848343161147
"6129ba3532102d5c539ff29b","JOL",14,16,3,27,1.13028484044005,2.07563141871652,0.798280423280423,0.468852459016393,0.64608971070132
"61333ed3b980f519ee86c45c","Read",20,10,4,26,1.47340144867606,1.60406292964767,0.853846153846154,0.315789473684211,0.320713504148353
"614eb8180654e2bc18536853","Read",21,9,6,24,1.31347469628589,1.21905605779172,0.834821428571429,0.135135135135135,0.150803693977132
"614f23fabc0fcaa3cdfb9e05","JOL",25,5,4,26,1.98265878834053,1.13999477325616,0.911923076923077,0.0917030567685588,0.0660848343161147
"615f0c2cab82bb38958bfd7f","JOL",16,14,6,24,0.888488332601372,1.38096845971347,0.760416666666667,0.217391304347826,0.36329687581939
"61659a7ce119a04a3e91b34f","Read",22,8,12,18,0.845184999027166,0.86062771320066,0.752525252525253,-0.102040816326531,-0.177586276476262
"616b12e183200c40f0f93a1a","JOL",28,2,9,21,1.90667871529639,0.426109496402307,0.895833333333333,-0.542857142857143,-0.447405703482382
"6234e1b277e7fe207a9ad500","Read",19,11,6,24,1.1368323890982,1.31238339778836,0.806469298245614,0.18413597733711,0.239124847570977
"62714a240ed387f760f6741b","JOL",17,13,9,21,0.668363026807098,1.12164098778404,0.712885154061625,0.0780487804878049,0.171752140762263
"6286960c4155f373be284264","JOL",19,11,4,26,1.3867055754645,1.65673041355205,0.841599190283401,0.335463258785942,0.364061440754129
"62989d142aedce04d304cabf","JOL",22,8,11,19,0.929470122967968,0.881711048574471,0.769736842105263,-0.0857142857142855,-0.135443714505862
"62a1e2fd89e02622395cab4d","Read",17,13,3,27,1.37366150356263,2.05515236127565,0.835511982570806,0.463576158940397,0.52440137914003
"62a9e6239265d1af95b7ae05","Read",21,9,6,24,1.31347469628589,1.21905605779172,0.834821428571429,0.135135135135135,0.150803693977132
"62b4388226967b3994d79da1","Read",6,24,5,25,0.117703517734075,1.10735853419324,0.551666666666667,0.0706319702602231,0.866392800987114
"62c97799bd8ab72a531abde0","JOL",23,7,3,27,1.91132234352891,1.62983451413431,0.902576489533011,0.330578512396694,0.255570959156889
"62cca84756bb6c2f41eb7d3c","Read",22,8,12,18,0.845184999027166,0.86062771320066,0.752525252525253,-0.102040816326531,-0.177586276476262
"62d6f5ffa628ff9bb64f63fc","JOL",23,7,10,20,1.11607743279724,0.853388427133316,0.803804347826087,-0.10803324099723,-0.142051496208946
"62f03087bad1bfe1e6264dcb","JOL",24,6,4,26,1.86495527060646,1.26238294110089,0.900641025641026,0.161290322580645,0.124936593183152
"62fb7eb177df6c3faae7baba","JOL",22,8,7,23,1.30026898859741,1.06711193310427,0.833498023715415,0.0445103857566767,0.0499557183088606
"63222311994c6e4c35bb2a55","JOL",13,17,3,27,1.04880275828006,2.05515236127565,0.784900284900285,0.463576158940397,0.686830751781315
"6324190c00acac6ac06d882b","JOL",24,6,3,27,2.01877317304142,1.50302594104661,0.913194444444444,0.28,0.201845544400634
"632ceafce1ba9fd51c9de424","Read",6,24,4,26,0.249873186366305,1.26238294110089,0.602564102564103,0.161290322580645,0.932477635303229
"63469effac5117e39352c13b","Read",18,12,9,21,0.750939877203132,1.10293014511224,0.732142857142857,0.0666666666666667,0.130463715564246
"634813a4c6504dfca1a5f58f","Read",24,6,4,26,1.86495527060646,1.26238294110089,0.900641025641026,0.161290322580645,0.124936593183152
"63654eb1267acd98fe596858","JOL",12,18,6,24,0.562534819082756,1.34453367472017,0.6875,0.2,0.526273632578699
"637f8322729ade58ec7229ba","Read",23,7,5,25,1.62533477246172,1.20078510241318,0.875652173913043,0.125874125874126,0.112577173623292
"63824c757fdc333ffa22ea03","Read",7,23,3,27,0.511141918313778,1.62983451413431,0.67989417989418,0.330578512396694,0.955661171764456
"63cf0dd2b84f94d8fbef0011","Read",10,20,2,28,0.984757840940902,2.4461630122414,0.771428571428571,0.5625,0.908366140660126
"63cf1704bdcb91e916a5581e","Read",25,5,5,25,1.8504891197083,1,0.9,-9.99200722162641e-17,0
"63d3fb133808efad214ccce1","JOL",24,6,13,17,0.969970414761362,0.731345261484004,0.776348039215686,-0.210958904109589,-0.322555834739395
"63d79c1136770259780aac5b","Read",28,2,2,28,2.80149012226115,1,0.964285714285714,-1.11517937741366e-16,1.11022302462516e-16
"63d84783f7fe723209b60108","Read",24,6,9,21,1.31347469628589,0.820306821502095,0.834821428571429,-0.135135135135135,-0.150803693977132
"63e5a0133125d432382a8b70","Read",10,20,8,22,0.184191555800171,1.09810349665491,0.572727272727273,0.0638297872340426,0.50808299808976
"63e6378e04ade071ebf9ff9c","JOL",25,5,17,13,0.762815187212866,0.660441256288165,0.733846153846154,-0.277456647398844,-0.543836966247719
"63ea4662f4e1ea423bdc93f9","JOL",25,5,3,27,2.1364766907755,1.35730740734448,0.923703703703704,0.213592233009709,0.142993785533597
"64010f32f8dee9772983c7cd","JOL",22,8,14,16,0.681126066471141,0.837921339663173,0.715909090909091,-0.12,-0.259615742754275
"640a628b1ee07fd75971fd93","JOL",14,16,3,27,1.13028484044005,2.07563141871652,0.798280423280423,0.468852459016393,0.64608971070132
