"i","e","h","m","f","c","dprime","beta","aprime","bppd","c"
"56d684fffc7879000c77d87f","Read",22,23,3,42,1.40464553016616,2.78651074523119,0.829004329004329,0.60126582278481,0.729572096437481
"5734b743d0f8fe10e4e4415d","Read",28,17,7,38,1.28636526084362,1.54631789930054,0.825657894736842,0.283018867924528,0.338843537887699
"57b28526f6b9390001af1edd","Read",30,15,10,35,1.16537017623812,1.2076484782381,0.80952380952381,0.125,0.161901399380629
"58497529bd87380001552f71","Read",21,24,12,33,0.525732514017255,1.19867593596493,0.675324675324675,0.12,0.344695365204045
"5915e5c6405db80001f30ff1","JOL",24,21,7,38,1.06385527650493,1.61420035228332,0.788925438596491,0.309090909090909,0.450098530057047
"5a86e1a4eea3d300016e7981","JOL",29,16,4,41,1.65598579643445,2.16358085297961,0.867956265769554,0.477707006369427,0.466045453424628
"5b0486dd331e8100018f740d","Read",27,18,24,21,0.165895066457348,0.973034605279082,0.563492063492063,-0.0181818181818182,-0.164776641424092
"5b684ef482d9db000118fc0a","Read",25,20,4,41,1.43069227975789,2.28857757829224,0.838048780487805,0.506024096385542,0.578692211762908
"5b6ffc9399982e000145c789","Read",33,12,6,39,1.68203918514562,1.48095248871915,0.877622377622378,0.257142857142857,0.233457970360138
"5b88002a7bb9e90001f0703f","Read",32,13,9,36,1.36180120905742,1.20617049261084,0.839409722222222,0.124324324324324,0.13764891482728
"5ba104967b196f00019640a1","JOL",34,11,5,40,1.85165279711672,1.5926323414425,0.894485294117647,0.303135888501742,0.251336648362276
"5bb5d4c9ac45e6000130a58f","JOL",15,30,5,40,0.756379358182203,1.83002012335839,0.729166666666667,0.384615384615385,0.798973367829533
"5bb775b0f1f9ba000140e7b3","JOL",17,28,18,27,-0.0566149178813472,0.984493967627058,0.47718253968254,0.0103950103950104,0.276031633593439
"5bc690392885710001a0bb76","JOL",41,4,6,39,2.3685159145748,0.771038777866556,0.937773608505316,-0.175879396984925,-0.109780394354453
"5be9e07b887ea400012b46e6","JOL",25,20,3,42,1.5685487896366,2.76163887609767,0.850952380952381,0.597444089456869,0.64762046670226
"5c28cac3867f660001ae9c4a","JOL",32,13,9,36,1.36180120905742,1.20617049261084,0.839409722222222,0.124324324324324,0.13764891482728
"5c5cad876d0fe50001f0390c","Read",30,15,1,44,2.26454871773477,5.00884467504785,0.906439393939394,0.821862348178138,0.711490670128952
"5c5da3b159ec1d0001fe5606","JOL",43,2,4,41,2.89812183440936,0.638091057744612,0.964549064095292,-0.312,-0.155022565562823
"5c7eb988ac63960015004d03","Read",17,28,3,42,1.12755576898645,2.66139469177577,0.78921568627451,0.581395348837209,0.868116977027336
"5c92f797803bff0017fef8dd","JOL",36,9,14,31,1.29966449849564,0.803100155436026,0.830197132616488,-0.145118733509235,-0.168717270108175
"5c9d05e72b3c77001744e8d2","Read",34,11,17,28,0.978828842730195,0.83430430427874,0.776785714285714,-0.12,-0.185075328830984
"5ca9f8926025570001c872f3","JOL",27,18,3,42,1.67961903617333,2.70331234044082,0.865079365079365,0.588235294117647,0.592085343433897
"5ce2cde71d1060001a811155","JOL",39,6,5,40,2.25164060985358,1.12255282863029,0.930448717948718,0.0783410138248847,0.0513427419938425
"5cf656e90acc8f000147f643","Read",38,7,6,39,2.05650373124246,1.09972848663054,0.915654520917679,0.0639999999999999,0.0462256973117189
"5cf8cc7e95c070001721db8d","JOL",34,11,7,38,1.65651591850559,1.2900996791697,0.876160990712074,0.16875,0.153768209056715
"5d0c90dc3382180015624ad9","JOL",43,2,16,29,1.9660309275601,0.294923601706797,0.889735364875702,-0.687272727272728,-0.621068018987452
"5da74e9437d4210016492810","JOL",37,8,2,43,2.50137155905508,2.4205116995688,0.93997485857951,0.549738219895288,0.353397703239962
"5db31089a1f8d3000c10a6c5","JOL",26,19,7,38,1.17391908377781,1.5900671564781,0.807692307692308,0.3,0.395066626420609
"5dc5da21d999de45a504651b","Read",35,10,6,39,1.81906405043264,1.34992157468857,0.893040293040293,0.198630136986301,0.16494553771663
"5de3c83c2033793be6591e53","JOL",37,8,16,29,1.25923552108018,0.713866028410272,0.822926374650513,-0.221052631578947,-0.267670315747489
"5dee651e58776a51569d31f3","Read",29,16,7,38,1.34397361310211,1.51692418353924,0.834392014519056,0.271232876712329,0.310039361758456
"5dfedfbb557425b599c8c523","Read",40,5,5,40,2.35432609384127,1,0.9375,2.10768902331182e-16,0
"5e26052bdac57484bff2bfe6","Read",40,5,13,32,1.72041473662207,0.579670627519322,0.8796875,-0.35064935064935,-0.316955678609601
"5e371378ce5a726a3e29ef7e","JOL",32,13,11,34,1.21774143989751,1.08318634006993,0.818474264705882,0.0531645569620253,0.0656190302473244
"5e65061173afb2277765b53b","JOL",19,26,4,41,1.10214543617356,2.26790428423462,0.788831835686778,0.501519756838906,0.742965633555075
"5e89ba09ec9b3364b1fc0bd1","JOL",31,14,6,39,1.55559254207259,1.58647600120519,0.861869313482217,0.29940119760479,0.296681291896653
"5e8a5b46ec9b336fda76f6f1","Read",24,21,11,34,0.7563188583915,1.25122141982254,0.731004901960784,0.148063781321185,0.296330321000332
"5e8b765e88065404c4d50fe2","JOL",40,5,2,43,2.78124652968814,1.8106492639581,0.95843023255814,0.398601398601399,0.213460217923434
"5e96e85aa7f126177e00ea9f","Read",37,8,23,22,0.870038744933175,0.668852525813953,0.753685503685504,-0.261845386533666,-0.46226870382099
"5eaa2e6821f5961b9f4d9c04","Read",31,14,17,28,0.785454071673756,0.932930408428169,0.737903225806452,-0.0461538461538462,-0.0883879433027651
"5eaab188fb863f000b25b341","JOL",27,18,5,40,1.4248872215734,1.9390007948031,0.841203703703704,0.416909620991254,0.464719436133934
