"Username","control","Response.RT","Direction","encoding","source","Scored"
"M20248064mjn","Control",2218,"not presented","JOL","MSU",1
"M20248064mjn","Control",2055,"not presented","JOL","MSU",1
"M20248064mjn","Control",4513,"not presented","JOL","MSU",1
"M20248064mjn","Control",1752,"not presented","JOL","MSU",1
"M20248064mjn","Control",9865,"not presented","JOL","MSU",1
"M20248064mjn","Control",2183,"not presented","JOL","MSU",1
"M20248064mjn","Control",2486,"not presented","JOL","MSU",1
"M20248064mjn","Control",2897,"not presented","JOL","MSU",1
"M20248064mjn","Control",1770,"not presented","JOL","MSU",1
"M20248064mjn","Control",6084,"not presented","JOL","MSU",1
"M20248064mjn","Control",2436,"not presented","JOL","MSU",1
"M20248064mjn","Control",15304,"not presented","JOL","MSU",1
"M20248064mjn","Control",9311,"not presented","JOL","MSU",1
"M20248064mjn","Control",8265,"not presented","JOL","MSU",1
"M20248064mjn","Control",4262,"not presented","JOL","MSU",1
"M20248064mjn","Control",1579,"not presented","JOL","MSU",1
"M20248064mjn","Control",2065,"not presented","JOL","MSU",1
"M20248064mjn","Control",1573,"not presented","JOL","MSU",1
"M20248064mjn","Control",15586,"not presented","JOL","MSU",1
"M20248064mjn","Control",4528,"not presented","JOL","MSU",1
"M20248064mjn","Control",2239,"not presented","JOL","MSU",1
"M20248064mjn","Control",1657,"not presented","JOL","MSU",1
"M20248064mjn","Control",2032,"not presented","JOL","MSU",1
"M20248064mjn","Control",2133,"not presented","JOL","MSU",0
"M20248064mjn","Control",3305,"not presented","JOL","MSU",1
"M20248064mjn","Control",2425,"not presented","JOL","MSU",1
"M20248064mjn","Control",1674,"not presented","JOL","MSU",1
"M20248064mjn","Control",1625,"not presented","JOL","MSU",1
"M20248064mjn","Control",4793,"not presented","JOL","MSU",1
"M20248064mjn","Control",2410,"not presented","JOL","MSU",1
"M20248064mjn","Control",2241,"not presented","JOL","MSU",1
"M20248064mjn","Control",1594,"not presented","JOL","MSU",1
"M20248065","Presented",3707,"U","Read","MSU",0
"M20248065","Presented",3087,"U","Read","MSU",1
"M20248065","Presented",2613,"F","Read","MSU",0
"M20248065","Presented",2630,"M","Read","MSU",0
"M20248065","Presented",3538,"M","Read","MSU",1
"M20248065","Presented",3305,"M","Read","MSU",1
"M20248065","Presented",2490,"F","Read","MSU",0
"M20248065","Presented",3196,"M","Read","MSU",1
"M20248065","Presented",2298,"U","Read","MSU",0
"M20248065","Presented",3454,"F","Read","MSU",1
"M20248065","Presented",2096,"U","Read","MSU",1
"M20248065","Presented",2618,"M","Read","MSU",0
"M20248065","Presented",2981,"M","Read","MSU",1
"M20248065","Presented",1989,"M","Read","MSU",1
"M20248065","Presented",2207,"F","Read","MSU",1
"M20248065","Presented",4055,"F","Read","MSU",1
"M20248065","Presented",2280,"F","Read","MSU",1
"M20248065","Presented",2887,"U","Read","MSU",0
"M20248065","Presented",2167,"U","Read","MSU",0
"M20248065","Presented",2008,"M","Read","MSU",0
"M20248065","Presented",1844,"F","Read","MSU",0
"M20248065","Presented",2505,"F","Read","MSU",1
"M20248065","Presented",2487,"M","Read","MSU",1
"M20248065","Presented",3435,"U","Read","MSU",0
"M20248065","Presented",5289,"F","Read","MSU",0
"M20248065","Presented",2388,"U","Read","MSU",0
"M20248065","Presented",5660,"F","Read","MSU",1
"M20248065","Presented",1973,"U","Read","MSU",1
"M20248065","Presented",5323,"F","Read","MSU",0
"M20248065","Presented",3181,"U","Read","MSU",0
"M20248065","Presented",2621,"U","Read","MSU",1
"M20248065","Presented",5142,"M","Read","MSU",1
"M20248065","Presented",2171,"F","Read","MSU",0
"M20248065","Presented",2687,"M","Read","MSU",1
"M20248065","Presented",2970,"U","Read","MSU",1
"M20248065","Presented",2955,"F","Read","MSU",0
"M20248065","Presented",3669,"U","Read","MSU",1
"M20248065","Presented",2262,"M","Read","MSU",1
"M20248065","Presented",2748,"F","Read","MSU",1
"M20248065","Presented",3618,"U","Read","MSU",0
"M20248065","Presented",2799,"M","Read","MSU",1
"M20248065","Presented",2504,"M","Read","MSU",0
"M20248065","Presented",3851,"U","Read","MSU",1
"M20248065","Presented",1992,"F","Read","MSU",1
"M20248065","Presented",2390,"M","Read","MSU",1
"M20248455C.W.","Presented",2869,"U","Read","MSU",0
"M20248455C.W.","Presented",2699,"F","Read","MSU",1
"M20248455C.W.","Presented",2695,"M","Read","MSU",1
"M20248455C.W.","Presented",2928,"U","Read","MSU",1
"M20248455C.W.","Presented",2790,"F","Read","MSU",1
"M20248455C.W.","Presented",1890,"U","Read","MSU",0
"M20248455C.W.","Presented",2324,"U","Read","MSU",1
"M20248455C.W.","Presented",2645,"M","Read","MSU",1
"M20248455C.W.","Presented",3653,"U","Read","MSU",0
"M20248455C.W.","Presented",5736,"F","Read","MSU",1
"M20248455C.W.","Presented",2793,"U","Read","MSU",0
"M20248455C.W.","Presented",7779,"F","Read","MSU",1
"M20248455C.W.","Presented",5213,"M","Read","MSU",1
"M20248455C.W.","Presented",2124,"F","Read","MSU",1
"M20248455C.W.","Presented",6533,"F","Read","MSU",1
"M20248455C.W.","Presented",2694,"M","Read","MSU",1
"M20248455C.W.","Presented",2712,"M","Read","MSU",1
"M20248455C.W.","Presented",2536,"F","Read","MSU",1
"M20248455C.W.","Presented",2848,"F","Read","MSU",1
"M20248455C.W.","Presented",3050,"F","Read","MSU",1
"M20248455C.W.","Presented",2268,"U","Read","MSU",1
"M20248455C.W.","Presented",2978,"U","Read","MSU",1
"M20248455C.W.","Presented",3656,"M","Read","MSU",1
"M20248455C.W.","Presented",2525,"M","Read","MSU",1
"M20248455C.W.","Presented",2270,"M","Read","MSU",1
"M20248455C.W.","Presented",2797,"U","Read","MSU",1
"M20248455C.W.","Presented",2632,"M","Read","MSU",1
"M20248455C.W.","Presented",2757,"U","Read","MSU",1
"M20248455C.W.","Presented",4821,"F","Read","MSU",1
"M20248455C.W.","Presented",2674,"M","Read","MSU",1
"M20248455C.W.","Presented",4787,"F","Read","MSU",0
"M20248455C.W.","Presented",3138,"F","Read","MSU",1
"M20248455C.W.","Presented",2880,"U","Read","MSU",1
"M20248455C.W.","Presented",3113,"U","Read","MSU",1
"M20248455C.W.","Presented",2581,"M","Read","MSU",1
"M20248455C.W.","Presented",2491,"M","Read","MSU",1
"M20248455C.W.","Presented",2978,"F","Read","MSU",1
"M20248455C.W.","Presented",2176,"M","Read","MSU",1
"M20248455C.W.","Presented",2715,"F","Read","MSU",1
"M20248455C.W.","Presented",2764,"M","Read","MSU",1
"M20248455C.W.","Presented",2312,"M","Read","MSU",1
"M20248455C.W.","Presented",2455,"U","Read","MSU",1
"M20248455C.W.","Presented",2493,"U","Read","MSU",1
"M20248455C.W.","Presented",2893,"F","Read","MSU",0
"M20248455C.W.","Presented",2819,"U","Read","MSU",0
"M20248455C.W.","Control",3681,"not presented","Read","MSU",1
"M20248455C.W.","Control",4509,"not presented","Read","MSU",1
"M20248455C.W.","Control",2780,"not presented","Read","MSU",1
"M20248455C.W.","Control",2431,"not presented","Read","MSU",1
"M20248455C.W.","Control",3012,"not presented","Read","MSU",1
"M20248455C.W.","Control",2637,"not presented","Read","MSU",1
"M20248455C.W.","Control",2313,"not presented","Read","MSU",1
"M20248455C.W.","Control",2571,"not presented","Read","MSU",1
"M20248455C.W.","Control",2367,"not presented","Read","MSU",1
"M20248455C.W.","Control",3344,"not presented","Read","MSU",1
"M20248455C.W.","Control",4301,"not presented","Read","MSU",1
"M20248455C.W.","Control",2709,"not presented","Read","MSU",1
"M20248455C.W.","Control",3135,"not presented","Read","MSU",1
"M20248455C.W.","Control",3679,"not presented","Read","MSU",0
"M20248455C.W.","Control",2380,"not presented","Read","MSU",1
"M20248455C.W.","Control",2866,"not presented","Read","MSU",1
"M20248455C.W.","Control",2318,"not presented","Read","MSU",1
"M20248455C.W.","Control",2291,"not presented","Read","MSU",1
"M20248455C.W.","Control",3024,"not presented","Read","MSU",1
"M20248455C.W.","Control",4389,"not presented","Read","MSU",1
"M20248455C.W.","Control",4491,"not presented","Read","MSU",1
"M20248455C.W.","Control",2774,"not presented","Read","MSU",1
"M20248455C.W.","Control",2286,"not presented","Read","MSU",1
"M20248455C.W.","Control",2516,"not presented","Read","MSU",1
"M20248455C.W.","Control",2748,"not presented","Read","MSU",1
"M20248455C.W.","Control",3086,"not presented","Read","MSU",1
"M20248455C.W.","Control",3201,"not presented","Read","MSU",1
"M20248455C.W.","Control",2017,"not presented","Read","MSU",1
"M20248455C.W.","Control",3469,"not presented","Read","MSU",0
"M20248455C.W.","Control",2596,"not presented","Read","MSU",1
"M20248455C.W.","Control",3024,"not presented","Read","MSU",1
"M20248455C.W.","Control",2788,"not presented","Read","MSU",1
"M20248455C.W.","Control",2341,"not presented","Read","MSU",1
"M20248455C.W.","Control",2067,"not presented","Read","MSU",1
"M20248455C.W.","Control",3243,"not presented","Read","MSU",0
"M20248455C.W.","Control",2262,"not presented","Read","MSU",1
"M20248455C.W.","Control",2451,"not presented","Read","MSU",1
"M20248455C.W.","Control",1982,"not presented","Read","MSU",1
"M20248455C.W.","Control",2583,"not presented","Read","MSU",1
"M20248455C.W.","Control",1773,"not presented","Read","MSU",1
"M20248455C.W.","Control",2598,"not presented","Read","MSU",1
"M20248455C.W.","Control",2306,"not presented","Read","MSU",1
"M20248455C.W.","Control",2117,"not presented","Read","MSU",1
"M20248455C.W.","Control",2094,"not presented","Read","MSU",1
"M20248455C.W.","Control",2673,"not presented","Read","MSU",1
"M20277248","Presented",1962,"U","JOL","MSU",1
"M20277248","Presented",1935,"F","JOL","MSU",1
"M20277248","Presented",2681,"M","JOL","MSU",0
"M20277248","Presented",2058,"U","JOL","MSU",1
"M20277248","Presented",1854,"F","JOL","MSU",1
"M20277248","Presented",2080,"U","JOL","MSU",1
"M20277248","Presented",1852,"U","JOL","MSU",1
"M20277248","Presented",2153,"M","JOL","MSU",1
"M20277248","Presented",1813,"U","JOL","MSU",1
"M20277248","Presented",2018,"F","JOL","MSU",1
"M20277248","Presented",2183,"U","JOL","MSU",1
"M20277248","Presented",2036,"F","JOL","MSU",1
"M20277248","Presented",2312,"M","JOL","MSU",1
"M20277248","Presented",2698,"F","JOL","MSU",1
"M20277248","Presented",2046,"F","JOL","MSU",1
"M20277248","Presented",2828,"M","JOL","MSU",0
"M20277248","Presented",2709,"M","JOL","MSU",1
"M20277248","Presented",2409,"F","JOL","MSU",1
"M20277248","Presented",2097,"F","JOL","MSU",1
"M20277248","Presented",4150,"F","JOL","MSU",1
"M20277248","Presented",2325,"U","JOL","MSU",1
"M20277248","Presented",2159,"U","JOL","MSU",0
"M20277248","Presented",2169,"M","JOL","MSU",1
"M20277248","Presented",2931,"M","JOL","MSU",0
"M20277248","Presented",2233,"M","JOL","MSU",1
"M20277248","Presented",2043,"U","JOL","MSU",1
"M20277248","Presented",2477,"M","JOL","MSU",1
"M20277248","Presented",1679,"U","JOL","MSU",1
"M20277248","Presented",2356,"F","JOL","MSU",1
"M20277248","Presented",1618,"M","JOL","MSU",1
"M20277248","Presented",3325,"F","JOL","MSU",0
"M20277248","Presented",2360,"F","JOL","MSU",1
"M20277248","Presented",1785,"U","JOL","MSU",1
"M20277248","Presented",4458,"U","JOL","MSU",0
"M20277248","Presented",2491,"M","JOL","MSU",1
"M20277248","Presented",2971,"M","JOL","MSU",1
"M20277248","Presented",1764,"F","JOL","MSU",1
"M20277248","Presented",2544,"M","JOL","MSU",1
"M20277248","Presented",1828,"F","JOL","MSU",1
